,item_id,dept_id,cat_id,state_id,price,year,sale_perday,price_change,sale_change,elasticity,level,revenue,LB_price,UB_price,opti_price,optimized_units,optimized_revenue
1508,HOBBIES_1_064,HOBBIES_1,HOBBIES,CA,12.970000267028809,2011,1.759170653907496,0.05275978801181802,0.08590781105400991,-1.6282819603969378,Elastic Demand,22.816443850929467,6.485000133514404,19.455000400543213,10.46772440585982,2.3117985251888076,24.199269843549615
1510,HOBBIES_1_064,HOBBIES_1,HOBBIES,CA,13.479999542236328,2012,2.0,0.03932145448786106,-0.04919730709476944,-1.2511568489908518,Elastic Demand,26.959999084472656,6.739999771118164,20.219999313354492,12.127014696182231,2.2511567231760576,27.299810665365484
1513,HOBBIES_1_064,HOBBIES_1,HOBBIES,CA,11.880000114440918,2014,4.666666666666667,-0.08404010255564853,1.418848167539267,-16.882989482309988,Elastic Demand,55.44000053405762,5.940000057220459,17.820000171661377,6.291833621877345,41.7269745495854,262.5391814103017
1516,HOBBIES_1_064,HOBBIES_1,HOBBIES,CA,12.4399995803833,2016,2.227272727272727,-0.04086358332565565,-0.051056338028169224,-1.2494336980015697,Elastic Demand,27.707271792671893,6.21999979019165,18.65999937057495,11.198252659945458,2.5050516824641407,28.05220166645491
1518,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.84000015258789,2011,1.7727272727272727,0.04220783040945442,-0.009358288770053513,-0.22171925633868372,Inelastic Demand,22.7618184523149,6.420000076293945,19.260000228881836,19.260000228881836,1.5762033864270757,30.3576775833498
1519,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.770000457763672,2011,1.8344827586206895,-0.005451689563267692,0.03483642793987607,-6.390024144917643,Elastic Demand,23.426345667345768,6.385000228881836,19.155000686645508,7.384213752042806,6.778436182592602,50.05342167684483
1520,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.569999694824219,2011,1.6,-0.01566176630932381,-0.1278195488721804,-8.161247355356494,Elastic Demand,20.11199951171875,6.284999847412109,18.854999542236328,7.055102532488855,7.328998055547135,51.70683274229649
1521,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.970000267028809,2011,2.7342995169082127,0.03182184422560419,0.7089371980676329,-22.27831903900826,Elastic Demand,35.46386546443626,6.485000133514404,19.455000400543213,6.776090266806046,31.824948520176196,215.64872390916938
1523,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.970000267028809,2012,2.3017543859649123,0.015661691628487295,0.20983081311296048,-13.397710674579745,Elastic Demand,29.853755000599644,6.485000133514404,19.455000400543213,6.969037839379537,16.569997378004174,115.4769387257308
1525,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.970000267028809,2013,2.0943396226415096,0.015661691628487295,-0.016130609052693368,-1.029940407162222,Elastic Demand,27.163585464909396,6.485000133514404,19.455000400543213,12.781482491694748,2.125692075765417,27.169496049129943
1527,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.970000267028809,2014,2.1067961165048543,0.015661691628487295,0.18857989139377973,-12.040837980155912,Elastic Demand,27.325146193643217,6.485000133514404,19.455000400543213,7.023583553118904,13.7371941273765,96.48433073904317
1530,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX,12.4399995803833,2016,2.56,-0.025841884538049698,0.07162790697674426,-2.771775675697298,Elastic Demand,31.84639892578125,6.21999979019165,18.65999937057495,8.46404834630734,4.827872985744824,40.86335036117536
1532,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.970000267028809,2011,1.167741935483871,0.05275978801181802,-0.13098274568642165,-2.4826245635612096,Elastic Demand,15.145613215046543,6.485000133514404,19.455000400543213,9.097152809354814,2.0334038907068566,18.49818591689689
1533,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,13.239999771118164,2011,1.375,0.02081723196072116,0.1774861878453038,-8.525926414241447,Elastic Demand,18.204999685287476,6.619999885559082,19.859999656677246,7.39645447258615,6.549074951126227,48.4399347135595
1534,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,10.0,2011,1.0,-0.2447129778797975,-0.2727272727272727,-1.114478173941538,Elastic Demand,10.0,5.0,15.0,9.486403761319238,1.0572391798228178,10.029397732085245
1535,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.9399995803833,2011,1.2962962962962963,0.2939999580383301,0.2962962962962963,-1.007810675461616,Elastic Demand,16.7740735301265,6.46999979019165,19.40999937057495,12.889860762907505,1.3013583070012602,16.774327379899283
1536,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.270000457763672,2011,1.4189189189189189,-0.051777368187502115,0.09459459459459452,-1.8269486825216332,Elastic Demand,17.410135784664668,6.135000228881836,18.405000686645508,9.493059466090997,2.005605291057997,19.039330293520308
1538,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.270000457763672,2012,1.2723404255319148,-0.05397068580211328,0.05344314802104777,-0.9902254756776714,Inelastic Demand,15.61161760370782,6.135000228881836,18.405000686645508,12.330565869541092,1.2661214690653955,15.611994173150991
1540,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.970000267028809,2013,1.2977941176470589,0.057049697078227934,-0.0016968325791855143,-0.029743060280561635,Inelastic Demand,16.83239005243077,6.485000133514404,19.455000400543213,19.455000400543213,1.2784939333105916,24.873099984649627
1541,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,13.479999542236328,2013,1.1134020618556701,0.03932145448786106,-0.1420811308080956,-3.6133233792752377,Elastic Demand,15.008659284139418,6.739999771118164,20.219999313354492,8.60531998630451,2.568241437516503,22.100539371916188
1543,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,13.479999542236328,2014,1.1636363636363636,0.03932145448786106,-0.0009182736455465301,-0.023352992851014977,Inelastic Demand,15.685817649147726,6.739999771118164,20.219999313354492,20.219999313354492,1.1500491677957732,23.253993383154437
1545,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,13.479999542236328,2015,1.0,0.03932145448786106,-0.12598425196850405,-3.2039570664253194,Elastic Demand,13.479999542236328,6.739999771118164,20.219999313354492,8.843650256277337,2.101978083205477,18.589159014229462
1547,HOBBIES_1_064,HOBBIES_1,HOBBIES,WI,12.4399995803833,2016,1.25,-0.04086358332565565,0.0862068965517242,-2.10962645798124,Elastic Demand,15.549999475479126,6.21999979019165,18.65999937057495,9.16838693742225,1.9435169638932481,17.818915544417408
1569,HOBBIES_1_066,HOBBIES_1,HOBBIES,TX,1.0,2014,1.0,-0.19999999999999996,-0.5242718446601942,-2.6213592233009715,Elastic Demand,1.0,0.5,1.5,0.6907407351877981,1.810679626206743,1.2507101761956132
1571,HOBBIES_1_066,HOBBIES_1,HOBBIES,TX,1.0,2015,1.0,-0.19999999999999996,-0.5714285714285714,-2.8571428571428577,Elastic Demand,1.0,0.5,1.5,0.6749999938798955,1.9285714460574415,1.3017857142857143
1575,HOBBIES_1_066,HOBBIES_1,HOBBIES,WI,1.0,2014,2.0,-0.19999999999999996,0.0181818181818183,-0.09090909090909151,Inelastic Demand,2.0,0.5,1.5,1.5,1.9090909090909085,2.863636363636363
1579,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5400000214576721,2011,8.066759388038943,0.14893621878151242,-0.1575852537807434,-1.0580720732001327,Elastic Demand,4.356050242634907,0.27000001072883606,0.8100000321865082,0.5251811230345156,8.300986141589904,4.359521224134136
1581,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5799999833106995,2012,8.302952503209243,0.07407400048809576,0.1824478378326595,-2.463048257559415,Elastic Demand,4.8157123132908914,0.28999999165534973,0.8699999749660492,0.407740267152801,14.376762760421332,5.861985088726635
1583,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5299999713897705,2013,12.833333333333334,-0.08620691958562443,0.6589926160337554,-7.644312303482964,Elastic Demand,6.801666299502055,0.26499998569488525,0.7949999570846558,0.2996662758580798,55.46767151681087,16.621790553962
1585,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5,2014,5.225806451612903,-0.13793100967701988,-0.09235147704848135,-0.6695483290141364,Inelastic Demand,2.6129032258064515,0.25,0.75,0.623386040171547,4.362368222108005,2.719439451750101
1587,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5699999928474426,2015,7.366412213740458,0.05555550036607193,0.08415772437707614,-1.5148405436461834,Elastic Demand,4.198854909143375,0.2849999964237213,0.8549999892711639,0.47313860994173607,9.262676007340302,4.38252965045366
1588,HOBBIES_1_067,HOBBIES_1,HOBBIES,CA,0.5,2015,5.0,-0.1228070065365382,-0.3212435233160621,-2.615840352891299,Elastic Demand,2.5,0.25,0.75,0.34557157686612583,9.039601008669603,3.1238291748065765
1591,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.5400000214576721,2011,5.595808383233533,0.14893621878151242,-0.5420595933880741,-3.639541797306327,Elastic Demand,3.021736647019129,0.27000001072883606,0.8100000321865082,0.34418517134271553,12.98099362771522,4.467865515953862
1593,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.25,2012,2.0,-0.5370370554335315,-0.6455357142857143,-1.2020319785281772,Elastic Demand,0.5,0.125,0.375,0.22899057714786464,2.202031984949499,0.5042445751316438
1595,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.25,2013,1.75,-0.5370370554335315,-0.6973222124670764,-1.2984620063212438,Elastic Demand,0.4375,0.125,0.375,0.22126773807491165,2.011154253257784,0.4450035525380879
1596,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.5799999833106995,2013,2.9411764705882355,1.3199999332427979,0.680672268907563,-0.5156608358573013,Inelastic Demand,1.7058823038549986,0.28999999165534973,0.8699999749660492,0.8523851298497767,2.2289130000958677,1.8998922970105714
1598,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.5799999833106995,2014,2.4655172413793105,0.07407400048809576,-0.39773624638062643,-5.369444660202275,Elastic Demand,1.4299999588522418,0.28999999165534973,0.8699999749660492,0.3440092952920905,7.851987918619711,2.7011568305263753
1600,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX,0.5699999928474426,2015,3.545774647887324,0.05555550036607193,0.15919555796316365,-2.8655228899780605,Elastic Demand,2.0210915239344183,0.2849999964237213,0.8549999892711639,0.38445827809954636,6.853136617178151,2.634745103421262
1603,HOBBIES_1_067,HOBBIES_1,HOBBIES,WI,0.5400000214576721,2011,6.494791666666667,0.14893621878151242,-0.2892904741863075,-1.9423782646898873,Elastic Demand,3.50718763936311,0.27000001072883606,0.8100000321865082,0.40900486901106636,9.555066860497785,3.9080688696698775
1604,HOBBIES_1_067,HOBBIES_1,HOBBIES,WI,0.5699999928474426,2011,3.3846153846153846,0.05555550036607193,-0.47887237061254706,-8.619711233939263,Elastic Demand,1.9292307450221136,0.2849999964237213,0.8549999892711639,0.3180637439719881,16.279511557950517,5.177922396156995
1606,HOBBIES_1_067,HOBBIES_1,HOBBIES,WI,0.5799999833106995,2012,5.3528336380255945,0.07407400048809576,-0.2687610225874475,-3.6282774093001686,Elastic Demand,3.1046434207197957,0.28999999165534973,0.8699999749660492,0.36992772128737267,12.387199647632542,4.582368538780452
1610,HOBBIES_1_067,HOBBIES_1,HOBBIES,WI,0.5699999928474426,2015,6.853135313531353,0.05555550036607193,-0.03581429571528583,-0.6446579632852668,Inelastic Demand,3.9062870796954274,0.2849999964237213,0.8549999892711639,0.727094896294929,5.635531767732645,4.097566386226345
1613,HOBBIES_1_068,HOBBIES_1,HOBBIES,CA,7.239999771118164,2011,1.8141447368421053,0.05847947508874474,-0.1418117711944532,-2.4249836541666743,Elastic Demand,13.134407479512065,3.619999885559082,10.859999656677246,5.112793187904771,3.106708167371137,15.883956354943265
1615,HOBBIES_1_068,HOBBIES_1,HOBBIES,CA,7.0,2012,1.7665289256198347,-0.033149140705165725,0.13392059414786694,-4.0399416485326185,Elastic Demand,12.365702479338843,3.5,10.5,4.366348987012165,4.451601515609378,19.437245768262823
1616,HOBBIES_1_068,HOBBIES_1,HOBBIES,CA,6.300000190734863,2012,1.0,-0.09999997275216244,-0.4339181286549707,-4.339182468883098,Elastic Demand,6.300000190734863,3.1500000953674316,9.450000286102295,3.875943321966752,2.669591230172221,10.347184300967026
1618,HOBBIES_1_068,HOBBIES_1,HOBBIES,CA,6.300000190734863,2013,1.1428571428571428,-0.09999997275216244,-0.31376682341495055,-3.137669089096482,Elastic Demand,7.2000002179827005,3.1500000953674316,9.450000286102295,4.153930149616089,2.364382299717078,9.821478920013394
1623,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,6.760000228881836,2011,1.5687022900763359,0.06122454479267625,0.029460877862595547,-0.48119390617534963,Inelastic Demand,10.60442783996349,3.380000114440918,10.140000343322754,10.140000343322754,1.1912772987823117,12.079552218645244
1624,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,6.980000019073486,2011,1.8888888888888888,0.03254434655959182,0.2041092187077589,-6.271725822917211,Elastic Demand,13.184444480472141,3.490000009536743,10.47000002861023,4.046465734423648,6.867740934065528,27.790078362594816
1625,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,7.239999771118164,2011,1.4797297297297298,0.037249248042149574,-0.21661367249602537,-5.815249538753509,Elastic Demand,10.713242904559987,3.619999885559082,10.859999656677246,4.242501061024308,5.042363722351853,21.392233442148218
1627,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,7.239999771118164,2012,1.2571428571428571,0.07100584703910928,-0.1471643933955492,-2.072567253714931,Elastic Demand,9.10171399797712,3.619999885559082,10.859999656677246,5.366626001639652,1.9313279520866244,10.364714805361539
1628,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,7.0,2012,1.575,-0.033149140705165725,0.25284090909090917,-7.627374457145679,Elastic Demand,11.025,3.5,10.5,3.958873483264907,6.794057410806074,26.896813727419598
1630,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,7.0,2013,1.3984375,0.03550292351955475,0.007105195473251058,-0.20012987013133068,Inelastic Demand,9.7890625,3.5,10.5,10.5,1.2585029423691085,13.214280894875639
1632,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,7.0,2014,1.2692307692307692,0.03550292351955475,-0.014792899408283988,-0.41666707813896414,Inelastic Demand,8.884615384615383,3.5,10.5,10.5,1.004807431181042,10.55047802740094
1634,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX,5.989999771118164,2015,2.0,-0.11390538930366823,0.47916666666666674,-4.206707598261425,Elastic Demand,11.979999542236328,2.994999885559082,8.984999656677246,3.706957966907012,5.206707736862138,19.30104672651748
1637,HOBBIES_1_068,HOBBIES_1,HOBBIES,WI,7.239999771118164,2011,1.4638783269961977,0.05847947508874474,-0.13607180701863741,-2.3268301709641457,Elastic Demand,10.598478752397313,3.619999885559082,10.859999656677246,5.175764199952492,2.435037401603685,12.60317940876569
1638,HOBBIES_1_068,HOBBIES_1,HOBBIES,WI,7.440000057220459,2011,1.5333333333333334,0.027624349782459534,0.047445887445887625,-1.7175386142849252,Elastic Demand,11.408000087738039,3.7200000286102295,11.160000085830688,5.885890322757803,2.083446232640461,12.262936018684693
1640,HOBBIES_1_068,HOBBIES_1,HOBBIES,WI,7.0,2012,1.4210526315789473,-0.033149140705165725,-0.01619433198380571,-0.4885294652986918,Inelastic Demand,9.947368421052632,3.5,10.5,10.5,1.0739395904456663,11.276365699679497
1642,HOBBIES_1_068,HOBBIES_1,HOBBIES,WI,5.5,2013,1.0,-0.2142857142857143,-0.28612716763005774,-1.3352601156069361,Elastic Demand,5.5,2.75,8.25,4.809523898228362,1.1676300362682588,5.6157445637214405
1648,HOBBIES_1_069,HOBBIES_1,HOBBIES,CA,13.680000305175781,2012,1.2796610169491525,0.09615391081371949,-0.053258922419732735,-0.5538924206932373,Inelastic Demand,17.505763102385956,6.840000152587891,20.520000457763672,19.18895123470956,0.9942286891892353,19.078205833001444
1652,HOBBIES_1_069,HOBBIES_1,HOBBIES,CA,13.229999542236328,2015,1.2304147465437787,-0.03289479187871047,0.01697545377598031,-0.5160529313750373,Inelastic Demand,16.27838653353502,6.614999771118164,19.844999313354492,19.433491181465975,0.9326850539935809,18.12532677186937
1658,HOBBIES_1_069,HOBBIES_1,HOBBIES,TX,13.229999542236328,2015,1.0476190476190477,-0.03289479187871047,0.010204081632653184,-0.3102035626271061,Inelastic Demand,13.859999520438059,6.614999771118164,19.844999313354492,19.844999313354492,0.8851314671953254,17.565433358719687
1661,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI,13.979999542236328,2011,1.0,0.1201923121009354,-0.25,-2.079999923706055,Elastic Demand,13.979999542236328,6.989999771118164,20.969999313354492,10.350573833526575,1.5400003894424636,15.939887734583898
1663,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI,13.479999542236328,2012,1.0,0.08012820806729026,-0.21621621621621623,-2.69837827940245,Elastic Demand,13.479999542236328,6.739999771118164,20.219999313354492,9.2377960002194,1.849189190156571,17.082432504477325
1664,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI,13.680000305175781,2012,1.2033898305084745,0.014836852353948382,0.20338983050847448,-13.708421817269643,Elastic Demand,16.462373248601363,6.840000152587891,20.520000457763672,7.338963374486556,8.849982780328968,64.949699489671
1668,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI,13.229999542236328,2015,1.1904761904761905,-0.03289479187871047,0.19047619047619047,-5.790466502372577,Elastic Demand,15.749999455043248,6.614999771118164,19.844999313354492,7.757394415944108,4.041944512917825,31.35495779406466
1669,HOBBIES_1_069,HOBBIES_1,HOBBIES,WI,12.84000015258789,2015,1.25,-0.02947841293594744,0.050000000000000044,-1.6961564419578221,Elastic Demand,16.050000190734863,6.420000076293945,19.260000228881836,10.205032235316095,1.6850971333839857,17.19647056582232
1682,HOBBIES_1_070,HOBBIES_1,HOBBIES,WI,4.880000114440918,2012,1.0,-0.17006802390089437,-0.05555555555555558,-0.3266666730244957,Inelastic Demand,4.880000114440918,2.440000057220459,7.320000171661377,7.320000171661377,0.8366666634877522,6.124400120353697
1708,HOBBIES_1_073,HOBBIES_1,HOBBIES,CA,5.46999979019165,2013,1.3890063424947146,0.06007751006717865,-0.02525870702125299,-0.42043531752578817,Inelastic Demand,7.59786440202096,2.734999895095825,8.204999685287476,8.204999685287476,1.0970126811686651,9.000988703745268
1713,HOBBIES_1_073,HOBBIES_1,HOBBIES,TX,4.96999979019165,2011,1.2358490566037736,-0.04789272223147378,-0.0696022727272726,-1.4532953961328992,Elastic Demand,6.142169552029304,2.484999895095825,7.454999685287476,4.194906876247346,1.5159513883986218,6.35927490325009
1715,HOBBIES_1_073,HOBBIES_1,HOBBIES,TX,4.96999979019165,2012,1.5211267605633803,-0.04789272223147378,0.1300916036062132,-2.7163125741205114,Elastic Demand,7.559999680854904,2.484999895095825,7.454999685287476,3.399843069780944,2.8264912157120063,9.60962657153518
1717,HOBBIES_1_073,HOBBIES_1,HOBBIES,TX,5.46999979019165,2013,1.489795918367347,0.04789272223147378,-0.12244897959183665,-2.5567345911142745,Elastic Demand,8.149183360897766,2.734999895095825,8.204999685287476,3.804723822501809,2.6494042639129423,10.080251518347442
1718,HOBBIES_1_073,HOBBIES_1,HOBBIES,TX,4.96999979019165,2013,1.393939393939394,-0.09140768175102287,-0.06434205064342047,-0.7039020070400206,Inelastic Demand,6.927878495418665,2.484999895095825,7.454999685287476,6.015321205215452,1.187567964376815,7.143602758750404
1723,HOBBIES_1_073,HOBBIES_1,HOBBIES,WI,5.21999979019165,2011,1.2222222222222223,0.011627896231359847,-0.21005385996409331,-18.064648650508996,Elastic Demand,6.3799997435675735,2.609999895095825,7.829999685287476,2.7544808217245684,11.650619256352453,32.09140730283779
1725,HOBBIES_1_073,HOBBIES_1,HOBBIES,WI,5.21999979019165,2012,1.2169811320754718,0.011627896231359847,-0.18671002015021065,-16.0570765713116,Elastic Demand,6.35264125410116,2.609999895095825,7.829999685287476,2.772545023972863,10.37907025113052,28.776439578236694
1727,HOBBIES_1_073,HOBBIES_1,HOBBIES,WI,5.46999979019165,2013,1.4408866995073892,0.06007751006717865,-0.1354679802955665,-2.254886731225816,Elastic Demand,7.881649943995359,2.734999895095825,8.204999685287476,3.9479211231148934,2.3449614765361098,9.257722946107597
1728,HOBBIES_1_073,HOBBIES_1,HOBBIES,WI,5.21999979019165,2013,1.0625,-0.04570384087551138,-0.2626068376068377,-5.745837386449184,Elastic Demand,5.5462497770786285,2.609999895095825,7.829999685287476,3.0642417375251996,3.5837261389024784,10.981403210685006
1748,HOBBIES_1_074,HOBBIES_1,HOBBIES,WI,2.5,2014,1.0,-0.31880110407938733,-0.35125448028673834,-1.1017981926413578,Elastic Demand,2.5,1.25,3.75,2.3845090753729754,1.050899076808214,2.505878385950268
1752,HOBBIES_1_075,HOBBIES_1,HOBBIES,CA,7.239999771118164,2011,1.4734774066797642,0.05847947508874474,-0.14047151277013747,-2.4020652127428783,Elastic Demand,10.66797608710928,3.619999885559082,10.859999656677246,5.127036573188103,2.506433008473315,12.850573702688571
1754,HOBBIES_1_075,HOBBIES_1,HOBBIES,CA,7.0,2012,1.3557692307692308,-0.033149140705165725,-0.009245562130177465,-0.2789080480972076,Inelastic Demand,9.490384615384617,3.5,10.5,10.5,1.1667017558571815,12.250368436500406
1756,HOBBIES_1_075,HOBBIES_1,HOBBIES,CA,6.300000190734863,2013,1.0,-0.09999997275216244,-0.24624060150375937,-2.462406685990168,Elastic Demand,6.300000190734863,3.1500000953674316,9.450000286102295,4.42923645904114,1.7312033303753291,7.667908908911851
1761,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,6.760000228881836,2011,1.380281690140845,0.06122454479267625,0.11737089201877926,-1.9170561809194424,Elastic Demand,9.33070454127352,3.380000114440918,10.140000343322754,5.1431203475133875,2.013179530820127,10.35402460815845
1762,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,6.980000019073486,2011,1.3333333333333333,0.03254434655959182,-0.03401360544217691,-1.0451463629756625,Elastic Demand,9.30666669209798,3.490000009536743,10.47000002861023,6.829245246814881,1.363430907640259,9.311204045362738
1763,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,7.239999771118164,2011,1.3333333333333333,0.037249248042149574,0.0,-0.0,Perfectly Inelastic Demand,9.653333028157551,3.619999885559082,10.859999656677246,10.859999656677246,1.3333333333333333,14.479999542236328
1765,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,7.0,2012,1.1627906976744187,0.03550292351955475,-0.10240718074255395,-2.8844717727583427,Elastic Demand,8.13953488372093,3.5,10.5,4.7133935558477145,2.2584139108911288,10.64479357403108
1767,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,7.0,2013,1.1492537313432836,0.03550292351955475,-0.13911989866167318,-3.9185476819971448,Elastic Demand,8.044776119402986,3.5,10.5,4.393188017628303,2.826329665077238,12.416597618484737
1769,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,7.0,2014,1.163265306122449,0.03550292351955475,-0.06217370669197919,-1.7512278012185212,Elastic Demand,8.142857142857142,3.5,10.5,5.4985977796428935,1.6002039260021375,8.798877754491194
1771,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX,5.760000228881836,2015,3.0,-0.14792898907422214,1.3961661341853033,-9.438083386649716,Elastic Demand,17.280000686645508,2.880000114440918,8.640000343322754,3.1851467835617906,15.65712529149525,49.87024226203006
1774,HOBBIES_1_075,HOBBIES_1,HOBBIES,WI,6.840000152587891,2011,1.6,-0.055248567841942986,0.0736842105263158,-1.3336854402654226,Elastic Demand,10.944000244140625,3.4200000762939453,10.260000228881836,5.984322931058561,1.8669483570671952,11.172421864299322
1776,HOBBIES_1_075,HOBBIES_1,HOBBIES,WI,7.0,2012,1.3164556962025316,-0.033149140705165725,0.053164556962025156,-1.6037989471546203,Elastic Demand,9.215189873417721,3.5,10.5,5.682318258963147,1.713893029388456,9.738885654803685
1783,HOBBIES_1_076,HOBBIES_1,HOBBIES,CA,3.430000066757202,2012,1.71875,0.16666666666666674,-0.08553685897435903,-0.513221153846154,Inelastic Demand,5.895312614738941,1.715000033378601,5.145000100135803,5.056639459354367,1.3004244247979413,6.575777460341475
1790,HOBBIES_1_076,HOBBIES_1,HOBBIES,TX,3.430000066757202,2012,1.6031746031746033,0.16666666666666674,-0.24171965762179837,-1.4503179457307895,Elastic Demand,5.49888899591234,1.715000033378601,5.145000100135803,2.8974994342595637,1.9641437181161892,5.691105312046134
1791,HOBBIES_1_076,HOBBIES_1,HOBBIES,TX,1.9900000095367432,2012,4.0,-0.41982508139770003,1.495049504950495,-3.5611247902891146,Elastic Demand,7.960000038146973,0.9950000047683716,2.9850000143051147,1.2744060924104612,9.12224970019317,11.625450594415678
1798,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI,3.430000066757202,2012,1.4,0.16666666666666674,-0.04705882352941193,-0.2823529411764715,Inelastic Demand,4.802000093460083,1.715000033378601,5.145000100135803,5.145000100135803,1.20235294117647,6.186106002751515
1800,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI,2.6600000858306885,2013,1.0,-0.22448978598839753,-0.3207547169811321,-1.4288165297538744,Elastic Demand,2.6600000858306885,1.3300000429153442,3.9900001287460327,2.260840349585014,1.2144082747207545,2.745583228358604
1802,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI,2.930000066757202,2014,1.0,-0.14577259191505232,-0.30399999999999994,-2.085440040588379,Elastic Demand,2.930000066757202,1.465000033378601,4.395000100135803,2.167489673090235,1.5427200239206247,3.343829720317474
1803,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI,2.630000114440918,2014,1.0,-0.10238905989115255,0.0,-0.0,Perfectly Inelastic Demand,2.630000114440918,1.315000057220459,3.945000171661377,3.945000171661377,1.0,3.945000171661377
1804,HOBBIES_1_076,HOBBIES_1,HOBBIES,WI,2.799999952316284,2014,1.0,0.06463871881294758,0.0,-0.0,Perfectly Inelastic Demand,2.799999952316284,1.399999976158142,4.199999928474426,4.199999928474426,1.0,4.199999928474426
1809,HOBBIES_1_077,HOBBIES_1,HOBBIES,CA,9.979999542236328,2013,1.3698296836982968,0.02044987880632343,-0.0448893948525636,-2.1950934417607932,Elastic Demand,13.670899616250736,4.989999771118164,14.969999313354492,7.263251424566125,2.188366915947735,15.894659119730761
1811,HOBBIES_1_077,HOBBIES_1,HOBBIES,CA,9.859999656677246,2015,1.257936507936508,-0.012024037180686342,0.07823129251700678,-6.506241734071324,Elastic Demand,12.403253536375741,4.929999828338623,14.78999948501587,5.687733773577639,4.721187707650417,26.85285877620287
1812,HOBBIES_1_077,HOBBIES_1,HOBBIES,CA,9.460000038146973,2015,1.4516129032258065,-0.04056791404240989,0.15396356975679248,-3.795205481746935,Elastic Demand,13.732258119890767,4.730000019073486,14.190000057220459,5.976309328011076,3.4803910904749853,20.799893739132294
1816,HOBBIES_1_077,HOBBIES_1,HOBBIES,TX,9.979999542236328,2013,1.1923076923076923,0.02044987880632343,-0.09914529914529913,-4.848209619444875,Elastic Demand,11.899230223435621,4.989999771118164,14.969999313354492,6.019245736263619,3.486432607822594,20.985694609406597
1818,HOBBIES_1_077,HOBBIES_1,HOBBIES,TX,9.859999656677246,2015,1.1016949152542372,-0.012024037180686342,0.10169491525423724,-8.457634796537814,Elastic Demand,10.862711486169847,4.929999828338623,14.78999948501587,5.512905151120014,5.209714025552233,28.72065928732909
1819,HOBBIES_1_077,HOBBIES_1,HOBBIES,TX,9.460000038146973,2015,1.2857142857142858,-0.04056791404240989,0.1670329670329671,-4.117366420623699,Elastic Demand,12.162857191903251,4.730000019073486,14.190000057220459,5.878792471897571,3.28973563080486,19.33967306090882
